gene.name	log2fc	fdr	padj
Not Sequenced	-0.508369098	5.890342015	0.189377761
Not Sequenced	-0.154436433	53.50800316	0.772033915
Not Sequenced	-0.019300194	72.34954799	1
Not Sequenced	0.234130332	52.45428232	0.868261358
Not Sequenced	0.208594385	54.17717981	0.730541718
Not Sequenced	0.435242603	6.072629823	0.943555091
Not Sequenced	0.470232205	6.113778511	1
Not Sequenced	0.251284362	36.31245619	0.962120362
Not Sequenced	0.246664818	38.35756617	0.940662596
Not Sequenced	-0.180205358	58.38889872	0.011890377
Not Sequenced	-0.176661235	59.44629156	0.922476185
Not Sequenced	-0.868872903	0	0.895684021
Not Sequenced	-0.744444294	0	0.031283431
Not Sequenced	0.213089812	55.02430483	1
Not Sequenced	0.194298492	62.65627528	0.835028954
Not Sequenced	-0.616070496	0	0.892404158
Not Sequenced	-0.605693662	0	1
Not Sequenced	-0.276093513	35.25869169	1
Not Sequenced	-0.25423748	41.55204493	0.359433496
Not Sequenced	0.220723331	53.34380557	0.880122702
Not Sequenced	0.581045203	25.80481838	0.805947873
Not Sequenced	-0.104076391	72.88041745	0.959067198
Not Sequenced	-0.06346496	75.57790344	0.521904074
Not Sequenced	0.303384712	30.17218004	0.961227371
Not Sequenced	0.307595668	29.46968202	0.509912475
Not Sequenced	0.439065836	5.82286694	0.871199169
Not Sequenced	0.447760847	7.579265759	0.978632312
Not Sequenced	0.542260351	1.644718648	0.072997107
Not Sequenced	0.577846654	0.066648421	1
Not Sequenced	0.076865593	76.56603723	0.594472044
Not Sequenced	0.060962072	77.0088743	0.035583802
Not Sequenced	-0.467522053	10.14221072	0.179835231
Not Sequenced	-0.454832251	11.38390463	0.415486507
Not Sequenced	-0.047583846	75.92990688	0.722296522
Not Sequenced	-0.097413126	72.70069287	1
Not Sequenced	-0.088898608	71.54900939	0.482704018
Not Sequenced	-0.153723417	61.83289461	0.941240502
Not Sequenced	-0.080316267	75.26159375	0.424258782
Not Sequenced	-0.072540866	75.90835843	0.93396916
Not Sequenced	-0.027885105	78.11030884	0.084915168
Not Sequenced	-0.022551811	78.1922448	0.158305649
Not Sequenced	0.983400608	0.434183656	1.08667E-08
Not Sequenced	1.225451113	0	0.171961341
Not Sequenced	1.073653472	0	0.940662596
Not Sequenced	1.126606401	0	0.462860095
Not Sequenced	-0.252109349	43.54219148	1
Not Sequenced	-0.431848258	14.59947416	0.989092213
Not Sequenced	-0.094738309	73.1954258	1
Not Sequenced	-0.083075984	74.83740363	0.542604403
Not Sequenced	-0.208116066	58.309503	0.857547093
Not Sequenced	-0.22425794	57.27358894	0.605908818
Not Sequenced	-0.390554204	23.18257947	0.258918059
Not Sequenced	-0.375125549	27.48744614	1
Not Sequenced	0.312212046	51.30801178	0.630498962
Not Sequenced	0.332447682	43.95720996	0.705469931
Not Sequenced	0.103515934	75.91261892	1
Not Sequenced	0.120391975	75.97819392	1
Not Sequenced	1.55352611	0	1
Not Sequenced	1.553207804	0	0.871199169
Not Sequenced	0.279864668	41.93255401	0.730142401
Not Sequenced	0.320576308	40.68806355	0.964147294
Not Sequenced	0.426211898	14.95255545	1
Not Sequenced	0.42295723	12.30753141	0.999896474
Not Sequenced	0.868814467	77.79229129	1
Not Sequenced	1.121180751	72.34686647	1
Not Sequenced	-0.481955554	11.38838266	0.395715106
Not Sequenced	-0.451355325	15.39344782	0.989418335
Not Sequenced	0.169256604	78.43172882	0.214598141
Not Sequenced	0.248538004	77.33136662	0.924234959
Not Sequenced	0.100362258	75.07006431	0.750799845
Not Sequenced	0.118189712	70.7925904	0.750319997
Not Sequenced	0.099177583	75.31037841	1
Not Sequenced	0.137389706	70.22763694	1
Not Sequenced	0.218203294	70.49625631	0.219479911
Not Sequenced	0.138292913	77.92508982	1
Not Sequenced	-0.122971778	70.08019457	0.825491841
Not Sequenced	-0.121638705	69.56375698	0.80362735
Not Sequenced	0.157992686	75.98817727	1
Not Sequenced	0.193535887	77.5834589	0.970066529
Not Sequenced	0.026364535	78.1972348	0.611846465
Not Sequenced	0.003040867	78.37424053	0.366651541
Not Sequenced	-0.002979986	78.36034344	0.519859968
Not Sequenced	-0.027716612	77.95602582	0.804038531
Not Sequenced	0.18951351	60.90076755	0.948743626
Not Sequenced	0.113790919	71.75990411	0.005073065
Not Sequenced	0.003021182	78.48314068	0.875068807
Not Sequenced	-0.01920993	77.66344648	0.512845106
Not Sequenced	0.159649466	74.29571854	1
Not Sequenced	0.129186497	76.17506717	0.437248427
Not Sequenced	0.148849199	69.36514261	0.630212271
Not Sequenced	0.207335625	60.30949605	0.526032509
Not Sequenced	0.581898017	2.535848916	0.783316672
Not Sequenced	0.545721912	7.361925955	0.871591553
Not Sequenced	0.428984736	17.26045899	0.963696107
Not Sequenced	0.370133748	21.9942222	0.873088848
Not Sequenced	0.29682394	43.62985983	1
Not Sequenced	0.581600735	34.77949244	0.303891053
Not Sequenced	-0.241588129	49.38307837	0.977232193
Not Sequenced	-0.267179118	44.19110654	0.928794735
Not Sequenced	0.003807962	78.36099502	1
Not Sequenced	-0.018131836	77.95783488	1
Not Sequenced	0.249589299	50.57908535	1
Not Sequenced	0.249989838	52.12095472	0.479601835
Not Sequenced	-0.086989148	73.69400414	0.521059344
Not Sequenced	-0.123388393	70.40110826	1
Not Sequenced	0.377297509	52.21031269	0.660882898
Not Sequenced	0.395740647	53.49363242	1
Not Sequenced	0.241702112	53.55516983	0.723174667
Not Sequenced	0.267092338	54.88731117	0.957783477
Not Sequenced	-0.2486848	44.21659146	1
Not Sequenced	-0.2639807	41.73069874	0.323575149
Not Sequenced	0.150683215	69.20621084	1
Not Sequenced	0.271909596	55.52684463	0.847891229
Not Sequenced	0.59716015	0.318956998	1
Not Sequenced	0.629611064	0	0.882436145
Not Sequenced	0.560314002	4.385837527	1
Not Sequenced	0.557737486	1.697376423	0.512801369
Not Sequenced	-0.100025227	73.46397194	0.572401028
Not Sequenced	-0.128404247	69.23014027	1
Not Sequenced	-0.513946644	5.70056089	1
Not Sequenced	-0.411390749	17.97926288	0.442562772
Not Sequenced	0.206886058	65.68718023	0.000212892
Not Sequenced	0.182607394	69.4049217	0.161727638
Not Sequenced	-0.393798803	19.85276636	1
Not Sequenced	-0.410574708	17.32401741	0.961018001
Not Sequenced	-0.122225508	69.59669168	0.187289104
Not Sequenced	-0.165849455	61.56760873	0.673282253
Not Sequenced	1.953030105	0.008030824	0.813245483
Not Sequenced	1.983929	0.010137545	1
Not Sequenced	0.346146747	36.24148482	0.132978676
Not Sequenced	0.381361508	34.70437956	0.297890636
Not Sequenced	0.226814999	55.49244959	0.700403641
Not Sequenced	0.237202583	52.04599477	1
Not Sequenced	0.35745002	28.00945113	0.914001375
Not Sequenced	0.365267502	22.94567554	0.961764761
Not Sequenced	-0.155578716	62.81748428	1
Not Sequenced	-0.125480869	66.82623168	0.789394656
Not Sequenced	0.135274133	72.12475355	0.250743859
Not Sequenced	0.162277473	66.95233142	1
Not Sequenced	0.809411488	0	1
Not Sequenced	0.712110312	0	1
Not Sequenced	0.148019586	72.82246907	0.989401218
Not Sequenced	0.151850296	71.20548375	1
Not Sequenced	0.34152051	29.36673733	0.515680145
Not Sequenced	0.353111961	23.70839422	0.757690773
Not Sequenced	0.741999371	0	1
Not Sequenced	0.778041528	0	0.897403152
Not Sequenced	0.113739176	74.72741078	0.988677922
Not Sequenced	0.137597782	67.56884137	0.577092518
Not Sequenced	-0.013719834	77.83331347	0.762647364
Not Sequenced	-0.035522842	76.44545093	0.866378321
Not Sequenced	-0.181313469	58.19461066	0.447026701
Not Sequenced	-0.284935416	40.61493221	0.105744131
Not Sequenced	0.048483445	77.32176942	0.247404301
Not Sequenced	0.23487861	62.94131417	0.905706343
Not Sequenced	0.090073243	76.46543097	0.753308809
Not Sequenced	0.111389876	74.94781115	0.832656004
Not Sequenced	-0.576960283	4.04389528	0.852293398
Not Sequenced	-0.561779475	4.631589817	0.478429967
Not Sequenced	0.746951172	0	0.941565071
Not Sequenced	0.723110653	0	1
Not Sequenced	0.067263086	76.87802406	0.469020381
Not Sequenced	-0.016710083	78.21799522	0.10054553
Not Sequenced	-0.071374648	73.224437	1
Not Sequenced	-0.027276524	75.78457742	0.743429824
Not Sequenced	0.131811078	67.68805536	1
Not Sequenced	0.088455719	72.63302399	1
Not Sequenced	-0.130868696	66.77192128	1
Not Sequenced	-0.085566482	72.58816784	0.009650225
Not Sequenced	-0.92151073	0	0.694971354
Not Sequenced	-0.928404242	0	0.474813178
Not Sequenced	-0.590539714	1.089981884	0.392932286
Not Sequenced	-0.600628834	0.553252762	1
Not Sequenced	0.172340426	71.3422897	0.236508353
Not Sequenced	0.209589112	64.64483071	0.811864482
Not Sequenced	-0.269244291	41.67620096	0.611195463
Not Sequenced	-0.245767187	45.5123875	1
Not Sequenced	0.314101937	26.43258527	0.138450333
Not Sequenced	0.269270172	31.64434356	0.690434716
Not Sequenced	0.311546387	34.28187513	0.069703394
Not Sequenced	0.318135868	35.3384659	0.912357223
Not Sequenced	0.092673209	72.66886205	0.586800199
Not Sequenced	0.033999352	78.07366313	1
Not Sequenced	0.12715014	69.72882427	0.356117775
Not Sequenced	0.067161575	74.7406126	0.961227371
Not Sequenced	-0.175460681	60.77647172	1
Not Sequenced	-0.180856488	59.88714523	0.271477578
Not Sequenced	-0.209098537	55.25394011	1
Not Sequenced	-0.128579055	67.44902069	0.692493436
Not Sequenced	0.403369989	14.91067224	0.378110494
Not Sequenced	0.379495639	18.45736713	1
Not Sequenced	-0.055134215	76.40028348	0.719432234
Not Sequenced	-0.061257701	76.29518554	0.632792309
Not Sequenced	0.227771368	52.37859555	1
Not Sequenced	0.233905121	48.80540119	0.704290778
Not Sequenced	-0.106860143	72.81021551	0.947019793
Not Sequenced	-0.092672568	73.81518603	0.243833335
Not Sequenced	-0.190426736	59.16291108	0.254262372
Not Sequenced	-0.176141384	60.11357504	0.196803578
Not Sequenced	-0.051382987	76.7458872	0.022183297
Not Sequenced	-0.067549736	75.56942005	0.96073099
Not Sequenced	0.613755175	0	0.872012666
Not Sequenced	0.681935688	0	1
Not Sequenced	0.7675111	0	1
Not Sequenced	0.731405265	0	0.434044527
Not Sequenced	0.225674793	60.37629357	0.909106505
Not Sequenced	0.140255675	69.35070243	0.75833256
Not Sequenced	0.171848234	65.10677322	0.040700508
Not Sequenced	0.158903971	67.08138993	0.8651081
Not Sequenced	-0.463265751	11.58100794	0.537931635
Not Sequenced	-0.458145486	11.81735083	0.915546896
Not Sequenced	-0.048585572	76.22181661	0.336842297
Not Sequenced	-0.037075228	77.30193216	0.934818798
Not Sequenced	-0.122775723	66.79099371	0.643027535
Not Sequenced	-0.112574626	69.07898371	0.812557902
Not Sequenced	0.034100752	77.8922525	0.740942556
Not Sequenced	0.043642836	77.24987768	1
Not Sequenced	0.028495266	78.35396146	0.536459338
Not Sequenced	0.092404188	78.02123229	1
Not Sequenced	0.880337638	0	0.545622122
Not Sequenced	0.903637347	0	1
Not Sequenced	-0.370754978	22.29916557	0.793725263
Not Sequenced	-0.320828333	30.9414463	0.487369869
Not Sequenced	-0.253276094	49.46012089	0.723712015
Not Sequenced	-0.370383305	25.9335109	1
Not Sequenced	0.528571963	20.7822111	0.770462909
Not Sequenced	0.524990013	18.0065981	0.538371415
Not Sequenced	0.052079021	76.24540742	1
Not Sequenced	0.025292811	77.66540883	0.808607137
Not Sequenced	-0.594155962	1.816639867	0.238065992
Not Sequenced	-0.676610453	0	0.815904127
Not Sequenced	-0.241651493	51.28044781	0.927181764
Not Sequenced	-0.253302639	48.8395192	0.924752441
Not Sequenced	-0.658593705	0.147020141	0.648386207
Not Sequenced	-0.642246205	0.166765666	1
Not Sequenced	0.283288567	45.52794086	0.730431
Not Sequenced	0.279494732	45.26327639	0.028542112
Not Sequenced	0.42020114	27.23964323	0.171477715
Not Sequenced	0.377879096	37.95385633	0.786588938
Not Sequenced	-0.096021126	72.99808341	0.63568792
Not Sequenced	-0.100489752	72.80666694	1
Not Sequenced	-0.081629796	75.38467737	0.064042385
Not Sequenced	-0.04967814	77.17813058	0.943834798
Not Sequenced	0.181006575	56.47709302	1
Not Sequenced	0.111518168	69.25244641	0.36676943
Not Sequenced	0.460372517	8.626308346	0.448681166
Not Sequenced	0.495667117	5.143172208	1
Not Sequenced	0.105315716	70.7367101	0.060829862
Not Sequenced	0.161785369	57.99302583	1
Not Sequenced	0.047357363	76.64573005	0.922953333
Not Sequenced	0.181862856	65.25114302	0.16889998
Not Sequenced	0.596653193	7.28882817	0.042913339
Not Sequenced	0.487716923	19.83340624	0.089667712
Not Sequenced	0.027975967	78.06779002	0.90230779
Not Sequenced	0.033384092	78.27564972	0.522426564
Not Sequenced	0.343234874	31.95883008	1
Not Sequenced	0.347614214	31.89825375	0.972392881
Not Sequenced	0.010507667	78.07456969	1
Not Sequenced	0.045446654	76.07011727	1
Not Sequenced	-0.658191833	0.237156519	0.346975736
Not Sequenced	-0.646587744	0.090590292	0.091794232
Not Sequenced	0.247365359	50.12258602	0.466883519
Not Sequenced	0.245425369	54.7476605	1
Not Sequenced	-0.50906264	7.987004612	0.798462023
Not Sequenced	-0.425377199	17.05379537	1
Not Sequenced	0.126115576	71.61709629	0.979551434
Not Sequenced	0.15934588	68.34437777	0.643850578
Not Sequenced	0.110879584	73.88879174	1
Not Sequenced	0.128653784	70.59237142	1
Not Sequenced	-0.667873845	0	0.893279423
Not Sequenced	-0.700959118	0	0.60751315
Not Sequenced	-0.589516227	3.331587471	0.00841377
Not Sequenced	-0.604619713	2.757468364	0.733236013
Not Sequenced	0.143850903	68.47307417	0.893279423
Not Sequenced	0.149274943	64.88400428	0.889634405
Not Sequenced	0.115173441	67.89862397	0.88957773
Not Sequenced	0.095514961	70.45157592	0.691114715
Not Sequenced	0.04641139	75.40715141	0.80663229
Not Sequenced	0.006306656	78.0168655	0.790456317
Not Sequenced	-0.077738435	74.12775477	0.02492766
Not Sequenced	-0.173989991	65.42743278	0.87491851
Not Sequenced	-0.006301873	78.49716871	1
Not Sequenced	-0.005730372	78.48030053	0.802253202
Not Sequenced	0.223283543	76.08894681	1
Not Sequenced	0.265838574	55.15082616	0.277757286
Not Sequenced	-0.626046276	0	1
Not Sequenced	-0.630058799	0	0.550203732
Not Sequenced	0.02192988	78.45293918	0.401215138
Not Sequenced	0.029704717	78.04115986	0.884428427
Not Sequenced	0.137442003	67.50266843	1
Not Sequenced	0.191255651	57.87413752	0.454961525
Not Sequenced	-0.211283131	52.77359961	0.779031216
Not Sequenced	-0.174691911	57.65483687	0.018849436
Not Sequenced	-0.54240572	5.649842411	0.942456003
Not Sequenced	-0.504686896	8.88598637	1
Not Sequenced	0.196533046	58.25231309	0.6413512
Not Sequenced	0.185666116	61.05416953	1
Not Sequenced	-0.610885663	0	0.380713651
Not Sequenced	-0.608310171	0.036793364	1
Not Sequenced	-0.620379717	0.174672684	0.942697888
Not Sequenced	-0.633604956	0	1
Not Sequenced	-0.083441786	72.59003427	1
Not Sequenced	-0.070235968	74.52715317	0.896574544
Not Sequenced	0.150541991	70.72318409	1
Not Sequenced	0.14575139	76.44701783	0.006166432
Not Sequenced	-0.299772273	34.57507424	1
Not Sequenced	-0.276784338	37.0009056	1
Not Sequenced	-0.13442951	61.29581525	0.966755572
Not Sequenced	-0.126742953	62.8590734	5.80353E-06
Not Sequenced	0.087952542	72.00940111	1
Not Sequenced	0.069459627	74.68837453	1
Not Sequenced	-0.785624944	0	0.949047768
Not Sequenced	-0.823590029	0	0.996311595
Not Sequenced	-0.024551016	78.41337582	0.183681258
Not Sequenced	-0.010553301	78.47695814	1
Not Sequenced	#VALUE!		0.961764761
Not Sequenced	#VALUE!		1
Not Sequenced	-0.261535698	35.39835495	0.973185383
Not Sequenced	-0.245251408	35.92967136	1
Not Sequenced	-0.367842468	25.37080797	1
Not Sequenced	-0.3268377	31.20581716	0.932797999
Not Sequenced	0.079904748	75.88487846	1
Not Sequenced	0.067867845	77.51083746	1
Not Sequenced	-0.343314078	34.97201763	1
Not Sequenced	-0.336398428	32.54308759	1
Not Sequenced	-0.638653172	0	0.443212963
Not Sequenced	-0.632356106	0	0.918940672
Not Sequenced	0.105222068	73.57988025	0.506319662
Not Sequenced	0.003748654	78.37386919	0.105938609
Not Sequenced	0.277824944	39.7013985	0.238918115
Not Sequenced	0.264269128	41.26320695	0.962476978
Not Sequenced	0.613185897	0	1
Not Sequenced	0.576991969	1.537900021	0.391192429
Not Sequenced	-0.263451274	39.96822898	1
Not Sequenced	-0.276121801	38.61663726	0.423760374
Not Sequenced	-0.175788612	57.72470983	0.279182894
Not Sequenced	-0.20188994	53.7116227	0.635759763
Not Sequenced	-0.071009	74.91582673	0.745089716
Not Sequenced	0.003333823	78.49571567	1
Not Sequenced	0.459655623	8.464223193	1
Not Sequenced	0.424534019	11.3732248	0.885879086
Not Sequenced	0.003655398	78.48690681	0.69553408
Not Sequenced	-0.001807258	78.47822821	1
Not Sequenced	0.182238258	61.46244356	0.054215236
Not Sequenced	0.22523536	54.79697777	0.931580614
Not Sequenced	-0.256739304	44.14145598	0.892404158
Not Sequenced	-0.164689858	58.28282587	0.989722269
Not Sequenced	-0.166981251	58.2993147	0.756153452
Not Sequenced	-0.093037776	68.89592133	0.099685524
Not Sequenced	0.130218017	73.0350751	1
Not Sequenced	0.102178048	74.54137169	1
Not Sequenced	0.003488509	78.32925305	0.927181764
Not Sequenced	-0.000736261	78.13061581	0.075175561
Not Sequenced	#VALUE!		0.141208777
Not Sequenced	#VALUE!		0.521904074
Not Sequenced	-0.3045177	37.70842915	0.6071195
Not Sequenced	-0.351407575	29.88335922	0.70959462
Not Sequenced	-0.60630015	3.923902035	1
Not Sequenced	-0.648746675	2.32867638	0.124030776
Not Sequenced	0.038159379	77.86635076	0.739572395
Not Sequenced	0.020299774	78.50413134	1
Not Sequenced	0.528786836	15.56393619	1
Not Sequenced	0.57050333	12.00335452	0.017103343
Not Sequenced	-0.006300974	78.34272181	0.264608094
Not Sequenced	0.01828775	78.50588272	1
Not Sequenced	-0.04325737	74.29300614	0.186077389
Not Sequenced	-0.083924114	68.40338707	1
Not Sequenced	-0.007548745	76.29250179	0.912244401
Not Sequenced	0.022278732	77.87316752	1
Not Sequenced	0.005107662	78.46684585	0.959015012
Not Sequenced	-0.04870922	77.51282896	0.822939038
Not Sequenced	0.057541847	78.39114258	0.411453112
Not Sequenced	0.091185818	77.82380741	0.993649522
Not Sequenced	-0.137453335	65.86739546	0.10180883
Not Sequenced	-0.015020114	78.4580797	0.098242064
Not Sequenced	-0.264829759	40.03334334	0.924186346
Not Sequenced	-0.258461618	41.32260174	0.851704731
Not Sequenced	1.14518434	0	0.20458338
Not Sequenced	1.054059922	0	0.512121843
Not Sequenced	-0.847463	0	1
Not Sequenced	-0.79504314	0	0.963696107
Not Sequenced	0.724140307	0	0.937379248
Not Sequenced	0.605604494	0.238190929	0.813011312
Not Sequenced	0.412199281	9.146279884	0.94274728
Not Sequenced	0.46087048	5.409925834	0.438393424
Not Sequenced	0.188576863	55.3554508	0.520140515
Not Sequenced	-0.067450296	76.30686167	0.97533767
Not Sequenced	-0.042712992	76.70553487	0.201538829
Not Sequenced	-0.169199592	61.7638543	0.887889091
Not Sequenced	0.114129891	76.03450258	0.920911037
Not Sequenced	0.086421448	75.33439223	1
